Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
711405333,49,F,3,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975.00,3
711406758,59,M,1,Doctorate,Married,TX,91750,yes,yes,no,cellular,Retirees,59786.00,1
711409833,44,M,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,80412.00,1
711410958,52,M,2,High School,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,105120.00,2
711412533,51,F,1,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,27081.00,2
711416958,53,F,2,Unknown,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,25659.00,2
711419133,37,M,2,Uneducated,Married,NY,91750,no,no,no,telephone,Businessman,63041.00,2
711420258,49,M,3,High School,Unknown,FL,91750,no,yes,no,cellular,Blue-collar,62281.00,3
711421233,52,M,4,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,87992.00,1
711422358,53,F,2,Unknown,Married,NJ,91750,yes,no,no,cellular,Businessman,191635.00,3
711423558,45,M,5,Graduate,Single,TX,91750,no,no,no,cellular,White-collar,52700.00,3
711426033,52,F,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Blue-collar,42435.00,3
711427458,53,F,1,Uneducated,Single,CA,91750,yes,yes,no,unknown,Blue-collar,12389.00,2
711428733,50,F,2,Graduate,Single,NY,91750,no,no,no,cellular,Govt,51667.00,3
711430908,52,F,1,Graduate,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,22575.00,2
711432258,38,M,4,Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,108917.00,1
711433908,51,M,1,Doctorate,Married,FL,91750,yes,no,no,cellular,White-collar,117820.00,3
711436083,53,F,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Blue-collar,27818.00,3
711436983,38,M,1,Graduate,Single,NJ,91750,yes,no,no,cellular,Businessman,115276.00,1
711438033,43,M,3,High School,Married,NJ,91750,no,no,no,cellular,Retirees,100510.00,1
711441333,38,F,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,10391.00,3
711443808,46,M,3,Graduate,Married,NY,91750,yes,yes,no,telephone,Retirees,49342.00,3
711445233,42,M,3,Graduate,Single,FL,91750,no,no,no,cellular,Retirees,72829.00,2
711447783,56,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,89366.00,3
711448983,55,F,4,Graduate,Single,NY,91750,yes,no,no,unknown,Selfemployeed,25499.00,3
711452583,46,M,3,Graduate,Unknown,NY,91750,no,no,no,cellular,Retirees,69181.00,3
711453783,43,M,2,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,73412.00,2
711455133,45,F,2,Doctorate,Single,NY,91750,yes,no,no,telephone,Selfemployeed,28331.00,3
711456108,47,F,4,Doctorate,Married,CA,91750,no,yes,no,cellular,Blue-collar,28402.00,3
711458583,47,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,115189.00,3
711459483,56,M,0,High School,Married,FL,91750,no,yes,no,cellular,Blue-collar,80844.00,2
711460458,53,M,2,Graduate,Married,NM,91750,yes,yes,no,cellular,White-collar,119405.00,3
711461658,37,F,1,Graduate,Single,FL,91750,yes,yes,no,unknown,Blue-collar,35619.00,2
711465333,38,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,119886.00,2
711466533,47,F,3,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
711468708,53,F,2,High School,Married,NY,91750,yes,yes,no,cellular,White-collar,19680.00,2
711473058,44,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,44044.00,2
711474333,46,F,3,High School,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975.00,2
711478233,62,F,0,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Govt,40470.00,2
711480108,38,F,3,Graduate,Married,TX,91750,no,no,no,unknown,Govt,17853.00,3
711481533,30,F,1,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,11775.00,3
711487533,36,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,14975.00,2
711491283,45,F,1,Uneducated,Single,CA,91750,yes,no,no,cellular,Govt,33824.00,1
711492258,51,M,1,High School,Married,TX,91750,no,yes,no,cellular,Retirees,97463.00,3
711493158,45,M,0,Uneducated,Single,TX,91750,yes,yes,no,cellular,Retirees,85978.00,2
711494208,50,M,1,Unknown,Unknown,TX,91750,yes,yes,no,cellular,Govt,92809.00,1
711497283,39,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,54743.00,2
711498258,30,M,1,Unknown,Unknown,NY,91750,no,yes,no,cellular,Blue-collar,10971.00,2
711499158,52,F,1,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,34273.00,1
711502908,43,F,3,Graduate,Married,TX,91750,no,no,yes,cellular,Govt,38679.00,3
711505308,46,M,4,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,75634.00,1
711507783,48,F,3,High School,Married,TX,91750,yes,yes,no,telephone,Businessman,18647.00,1
711508608,47,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,Selfemployeed,58770.00,1
711509658,56,F,2,Graduate,Married,TX,91750,no,yes,no,unknown,Selfemployeed,5525.00,2
711515433,51,M,3,Post-Graduate,Married,NY,91750,no,no,no,cellular,Retirees,57679.00,1
711516783,43,M,2,Uneducated,Married,NY,91750,yes,yes,no,cellular,White-collar,99332.00,1
711521958,56,M,3,Uneducated,Single,CA,91750,no,yes,no,cellular,White-collar,73143.00,2
711523533,32,M,0,High School,Married,FL,91750,yes,yes,no,cellular,Businessman,184323.00,1
711525033,36,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,18984.00,1
711526533,49,F,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14975.00,3
711527508,43,F,3,Unknown,Single,CA,91750,no,no,no,unknown,Retirees,15953.00,1
711529383,42,F,4,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,35236.00,2
711531858,50,F,2,Uneducated,Married,TX,91750,yes,no,no,unknown,Retirees,22093.00,2
711533058,48,M,4,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,100014.00,3
711534183,34,F,3,Graduate,Single,SC,91750,yes,no,no,cellular,Selfemployeed,38416.00,1
711535158,46,F,1,Doctorate,Married,CA,91750,yes,no,no,cellular,Retirees,19122.00,1
711538758,34,F,2,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,19121.00,2
711540108,30,F,0,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,25557.00,2
711542358,49,M,4,High School,Married,TX,91750,no,yes,no,cellular,Govt,103833.00,2
711546333,51,M,1,Unknown,Single,CA,91750,no,no,no,cellular,Govt,87745.00,1
711549408,45,F,4,Uneducated,Single,FL,91750,no,yes,no,cellular,Govt,51049.00,1
711550983,47,M,2,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,113241.00,3
711551958,50,F,2,Graduate,Single,NY,91750,no,no,no,unknown,Selfemployeed,2565.00,1
711553308,48,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,67908.00,3
711555483,56,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,White-collar,68402.00,1
711556533,40,M,2,Uneducated,Single,TX,91750,yes,yes,no,cellular,Blue-collar,10084.00,3
711557508,59,M,1,Graduate,Single,PA,91750,no,no,yes,cellular,Retirees,49306.00,2
711559008,35,M,1,High School,Married,NJ,91750,yes,no,yes,cellular,White-collar,117931.00,1
711560058,44,M,3,Graduate,Unknown,CA,91750,no,yes,no,cellular,Blue-collar,79158.00,3
711561108,43,F,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,32007.00,1
711561933,29,M,2,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,55481.00,1
711562833,45,F,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,1250.00,2
711566208,55,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,152039.00,3
711567333,35,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,69512.00,1
711569433,53,F,1,Graduate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,5525.00,2
711571383,47,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,62398.00,1
711574008,56,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Govt,28273.00,1
711575058,53,F,3,Uneducated,Married,TX,91750,yes,yes,no,unknown,White-collar,17961.00,2
711577458,52,M,2,High School,Married,TX,91750,yes,yes,no,telephone,Blue-collar,110988.00,2
711578658,51,M,3,High School,Single,FL,91750,yes,no,no,telephone,Businessman,146995.00,2
711580908,48,F,1,Uneducated,Single,TX,91750,no,no,no,cellular,Businessman,50789.00,1
711583458,47,M,3,High School,Married,CA,91750,no,no,yes,cellular,White-collar,85206.00,1
711587433,48,F,5,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,57960.00,2
711588708,45,F,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,17269.00,2
711589758,42,M,4,Unknown,Married,NY,91750,no,no,no,unknown,Selfemployeed,46411.00,3
711593808,40,F,4,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,2565.00,2
711594858,51,M,1,Unknown,Single,TX,91750,yes,yes,no,cellular,Retirees,65856.00,1
711595833,45,F,2,Graduate,Unknown,FL,91750,yes,yes,no,cellular,Blue-collar,14448.00,1
711597183,46,M,3,High School,Single,FL,91750,yes,no,no,telephone,Govt,69066.00,1
711598533,29,M,2,Graduate,Single,FL,91750,no,yes,yes,telephone,Businessman,39334.00,3
711600033,36,M,4,High School,Single,TX,91750,no,no,no,cellular,Businessman,165526.00,2
711605208,56,F,0,Uneducated,Single,NJ,91750,yes,no,no,cellular,Businessman,19164.00,1
711606558,39,M,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,74592.00,1
711607833,58,M,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,82689.00,2
711608958,62,M,0,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,50015.00,3
711613308,50,F,5,Graduate,Single,CA,91750,yes,yes,no,cellular,Businessman,29732.00,3
711614658,44,F,2,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,28825.00,2
711615933,35,F,3,Doctorate,Single,FL,91750,no,no,no,cellular,Selfemployeed,5525.00,1
711619608,46,M,0,Uneducated,Single,NY,91750,no,yes,no,cellular,Selfemployeed,69632.00,1
711622683,35,F,1,Graduate,Single,CA,91750,no,yes,no,unknown,Selfemployeed,14975.00,2
711625683,49,F,3,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,32454.00,2
711626658,39,F,2,Uneducated,Married,CA,91750,yes,yes,no,telephone,Govt,19461.00,1
711627558,59,M,1,Post-Graduate,Married,NJ,91750,yes,yes,yes,cellular,White-collar,46440.00,2
711628458,55,F,0,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,18119.00,3
711629733,47,F,3,Graduate,Married,NJ,91750,no,no,yes,unknown,Businessman,35978.00,2
711631158,45,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Blue-collar,73357.00,3
711634008,58,M,1,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,69897.00,3
711635358,43,F,1,Uneducated,Single,NY,91750,no,yes,no,unknown,Blue-collar,23363.00,3
711636558,51,F,1,Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,14975.00,1
711637458,57,F,2,Unknown,Married,NJ,91750,no,no,no,cellular,White-collar,29146.00,1
711638658,43,F,3,Uneducated,Married,NY,91750,no,no,yes,unknown,White-collar,33253.00,2
711639708,42,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,15960.00,2
711642108,44,F,3,High School,Married,NY,91750,yes,no,no,cellular,White-collar,29966.00,3
711643458,58,F,3,Unknown,Married,NV,91750,no,no,no,cellular,Selfemployeed,14111.00,2
711644508,56,F,2,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,25028.00,1
711646908,52,F,1,Graduate,Single,NY,91750,no,yes,no,unknown,Selfemployeed,20102.00,1
711647808,42,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,61221.00,2
711648708,46,F,1,Graduate,Single,NY,91750,no,no,no,cellular,Govt,49987.00,3
711649908,65,M,1,High School,Married,UT,91750,yes,no,no,cellular,White-collar,53653.00,3
711654558,47,M,3,High School,Married,IA,91750,no,no,yes,cellular,Retirees,47895.00,3
711655683,46,F,4,Uneducated,Married,NJ,91750,no,yes,yes,cellular,Govt,34126.00,1
711657783,45,M,2,Unknown,Single,FL,91750,yes,no,no,cellular,Blue-collar,71115.00,3
711658758,39,M,3,High School,Single,TX,91750,no,no,no,cellular,Blue-collar,102628.00,2
711659958,58,F,0,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,14975.00,1
711663858,44,F,2,High School,Married,TX,91750,no,no,yes,cellular,Businessman,224581.00,1
711666708,42,F,4,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,33346.00,2
711668283,49,F,3,Graduate,Unknown,FL,91750,yes,no,no,cellular,Selfemployeed,14975.00,1
711669258,53,F,3,Graduate,Married,CA,91750,no,no,no,telephone,White-collar,26386.00,2
711670308,37,F,2,Graduate,Married,TX,91750,no,yes,no,telephone,Govt,35444.00,2
711671058,35,F,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,22915.00,2
711673983,41,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,67714.00,1
711675108,50,M,2,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,46116.00,2
711676008,56,F,2,High School,Married,FL,91750,yes,yes,no,cellular,Retirees,39289.00,3
711676908,40,F,4,High School,Single,TX,91750,yes,yes,no,unknown,White-collar,17427.00,3
711679533,36,F,2,Post-Graduate,Single,CA,91750,yes,no,no,unknown,White-collar,30511.00,1
711683358,47,F,3,Post-Graduate,Married,FL,91750,no,no,no,cellular,Retirees,22156.00,3
711684408,57,M,0,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,114918.00,1
711685758,51,M,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,78448.00,2
711686658,53,M,0,Graduate,Married,NY,91750,yes,yes,no,unknown,Businessman,235376.00,1
711688158,53,F,4,Graduate,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,14975.00,1
711688983,57,F,0,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,34487.00,1
711691608,45,F,3,Uneducated,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,27787.00,1
711692508,48,F,1,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,7865.00,2
711694083,47,M,2,Uneducated,Single,TX,91750,yes,no,no,telephone,Govt,75462.00,2
711697158,44,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,14975.00,3
711699183,41,F,4,Uneducated,Single,NJ,91750,no,no,no,unknown,Blue-collar,41072.00,1
711700158,51,F,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,59744.00,1
711701058,51,M,0,Unknown,Married,TX,91750,yes,no,no,telephone,Retirees,84053.00,1
711701958,45,M,3,Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,52603.00,1
711706458,51,M,2,Post-Graduate,Married,NV,91750,no,yes,no,unknown,White-collar,128625.00,3
711708408,44,F,1,High School,Married,TX,91750,no,no,no,cellular,Govt,46410.00,2
711709683,31,F,2,Uneducated,Married,NJ,91750,yes,no,no,unknown,Govt,19945.00,3
711711483,31,F,0,Graduate,Married,CA,91750,yes,no,no,telephone,Blue-collar,13997.00,1
711712983,41,M,2,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,65636.00,2
711716133,43,F,4,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,26165.00,1
711717258,48,M,3,High School,Single,CA,91750,no,no,no,cellular,Retirees,97901.00,3
711720408,53,M,2,High School,Married,NY,91750,no,no,no,cellular,Businessman,206552.00,1
711721458,30,F,0,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,25759.00,3
711722808,49,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,29042.00,2
711724083,49,F,3,Unknown,Married,NY,91750,no,no,no,unknown,Retirees,18165.00,1
711727083,43,F,3,Graduate,Unknown,NY,91750,no,no,no,telephone,Businessman,165190.00,2
711728208,39,F,2,Unknown,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,51611.00,3
711733308,37,M,2,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,86281.00,1
711734508,46,F,2,Graduate,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,14975.00,3
711736083,40,M,3,High School,Married,CA,91750,no,no,no,cellular,Retirees,83402.00,2
711738333,55,F,2,Uneducated,Married,CA,91750,no,yes,yes,cellular,White-collar,26183.00,2
711740508,45,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,71035.00,2
711741708,43,F,3,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,25129.00,2
711742758,31,M,0,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,96744.00,3
711743883,65,M,1,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,10533.00,2
711745233,55,M,1,Post-Graduate,Married,NJ,91750,no,no,no,telephone,White-collar,118760.00,2
711746133,32,M,3,Graduate,Unknown,UT,91750,no,no,no,cellular,Businessman,118367.00,3
711748983,53,F,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Blue-collar,18991.00,3
711750183,63,M,0,Doctorate,Single,NY,91750,no,no,no,cellular,Selfemployeed,39690.00,2
711751533,40,M,2,Uneducated,Married,NY,91750,no,no,no,telephone,Selfemployeed,78214.00,3
711757383,45,M,1,Graduate,Married,MN,91750,yes,no,no,cellular,Businessman,18230.00,2
711762408,57,M,2,Uneducated,Single,CA,91750,no,yes,no,telephone,Businessman,47861.00,2
711764733,40,M,3,Uneducated,Married,TX,91750,no,no,yes,cellular,White-collar,107674.00,2
711765708,40,M,4,High School,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,44136.00,2
711766758,40,M,1,High School,Single,IA,91750,yes,no,no,cellular,Selfemployeed,59353.00,1
711768858,45,F,4,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,12933.00,3
711772008,65,M,0,Doctorate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,14975.00,1
711772983,39,M,1,Uneducated,Single,NJ,91750,yes,no,yes,cellular,Selfemployeed,73835.00,2
711775383,48,F,3,Graduate,Single,TX,91750,yes,no,no,cellular,White-collar,48973.00,3
711776433,49,F,3,Uneducated,Married,NY,91750,no,yes,no,unknown,Businessman,30076.00,3
711777633,64,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Govt,52557.00,2
711780108,57,M,2,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,78491.00,2
711781233,38,M,1,Graduate,Single,CA,91750,no,yes,no,telephone,White-collar,96198.00,3
711782733,40,F,3,High School,Single,CA,91750,no,no,no,telephone,Selfemployeed,13119.00,2
711783483,56,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,38851.00,2
711784908,48,F,3,Graduate,Single,NY,91750,no,yes,no,cellular,Retirees,45162.00,2
711786108,54,F,5,High School,Married,CA,91750,yes,no,no,unknown,Selfemployeed,8250.00,3
711787383,48,M,2,Uneducated,Single,NY,91750,no,yes,no,telephone,Selfemployeed,42092.00,3
711788583,53,F,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,199188.00,3
711790308,46,F,3,Graduate,Married,CA,91750,no,no,yes,unknown,Retirees,29438.00,2
711791583,54,F,2,High School,Single,NY,91750,no,yes,no,cellular,Selfemployeed,2565.00,3
711792783,50,M,1,Unknown,Single,TX,91750,yes,yes,no,cellular,Govt,64532.00,1
711794358,48,F,3,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,34850.00,1
711795633,46,M,2,High School,Single,TX,91750,yes,yes,yes,cellular,Retirees,42339.00,2
711796683,41,F,2,High School,Married,NJ,91750,yes,no,no,cellular,White-collar,57166.00,3
711799458,42,M,1,Post-Graduate,Single,TX,91750,no,no,no,cellular,White-collar,68048.00,3
711800658,49,F,4,Graduate,Married,CA,91750,yes,yes,no,telephone,White-collar,28017.00,1
711801933,43,F,4,Uneducated,Married,TX,91750,no,no,no,unknown,Blue-collar,21439.00,2
711802758,46,F,1,Graduate,Unknown,TX,91750,yes,yes,no,cellular,Selfemployeed,14975.00,3
711807333,55,F,3,Graduate,Married,TX,91750,no,no,no,cellular,White-collar,45867.00,3
711808383,49,M,2,Post-Graduate,Married,IA,91750,no,yes,yes,cellular,White-collar,64390.00,1
711809283,45,F,3,Unknown,Single,TX,91750,yes,no,no,cellular,Businessman,23841.00,1
711813258,47,M,2,Graduate,Single,MI,91750,yes,no,no,unknown,White-collar,135505.00,1
711814608,36,F,2,High School,Married,TX,91750,no,yes,yes,cellular,Businessman,212644.00,1
711816108,45,F,3,Unknown,Married,CA,91750,yes,no,no,unknown,Blue-collar,26521.00,2
711817158,46,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,28815.00,2
711819708,56,F,2,Unknown,Married,TX,91750,no,yes,yes,cellular,Businessman,24671.00,3
711822933,53,M,3,Doctorate,Single,NJ,91750,no,no,no,unknown,Businessman,154296.00,1
711824358,39,M,5,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,66806.00,1
711825558,34,F,1,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,39175.00,2
711826983,52,F,2,High School,Married,TX,91750,no,no,no,unknown,Govt,35656.00,1
711827958,41,F,3,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,5525.00,3
711830433,52,M,4,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,106074.00,3
711831558,48,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,35706.00,3
711832533,47,F,4,Uneducated,Single,CA,91750,yes,no,no,cellular,White-collar,41437.00,3
711833508,40,M,2,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,72414.00,1
711834708,46,F,2,Unknown,Unknown,NY,91750,no,no,no,unknown,Businessman,230558.00,1
711835758,46,F,3,High School,Married,NY,91750,yes,no,no,unknown,Businessman,15080.00,3
711836733,41,F,2,Graduate,Single,NY,91750,no,yes,no,unknown,Retirees,17299.00,3
